id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
12158,52,5,3,6,1,1,1,1,6,1,495,4,755,6,2,1.4,96.17,-29.74,2.09,5161.56,0.0
12159,24,8,1,4,1,2,1,1,7,3,176,1,1012,0,0,1.4,98.05,-42.4,5.14,5139.22,0.0
12160,24,10,2,7,1,2,1,0,5,4,100,3,1013,0,0,-1.8,89.45,-44.44,1.25,5241.87,0.0
12161,61,6,2,2,1,2,1,0,8,5,2387,0,86,4,2,1.4,93.96,-31.87,1.03,5115.58,0.0
12162,74,6,3,2,1,2,1,1,4,4,4818,0,51,4,0,-1.8,98.0,-41.46,4.61,5208.93,0.0
12163,25,1,1,6,1,2,1,1,12,3,391,0,1025,0,0,-3.0,95.95,-32.4,0.69,4777.34,1.0
12164,56,1,2,2,1,1,1,0,7,4,134,0,1032,0,0,1.4,94.48,-44.36,4.86,5149.67,0.0
12165,53,2,2,4,1,1,1,1,6,1,101,2,1032,0,0,1.4,97.11,-41.38,4.82,5489.5,0.0
12166,54,2,2,4,0,1,2,1,6,5,169,0,978,0,0,1.4,93.42,-40.5,5.13,5186.27,0.0
12167,56,10,2,6,0,1,1,1,6,2,306,1,998,0,0,1.4,92.1,-41.75,4.79,5024.2,0.0
12168,37,10,1,7,1,2,1,1,5,4,232,1,1046,0,0,1.1,91.92,-35.12,4.87,5315.58,0.0
12169,32,1,2,6,1,1,1,0,6,4,4573,2,421,1,2,-2.9,89.38,-41.92,1.52,4865.45,1.0
12170,26,2,2,4,0,1,1,1,5,3,157,1,1022,0,0,1.1,93.9,-36.9,4.87,5424.59,0.0
12171,39,10,2,3,1,2,1,1,5,2,1781,0,420,3,2,1.1,91.21,-34.36,0.77,4894.89,0.0
12172,55,6,2,4,1,2,1,0,7,4,151,1,984,0,0,1.4,95.23,-42.87,4.99,5280.38,0.0
12173,47,2,2,4,1,2,1,1,5,3,99,1,1010,0,0,1.1,95.96,-36.25,4.75,5414.21,0.0
12174,53,6,2,2,1,2,1,0,7,3,521,0,957,0,0,1.4,92.41,-42.87,5.11,5468.59,0.0
12175,38,5,2,0,1,1,1,1,5,1,1309,1,533,0,0,1.1,95.78,-43.73,4.63,4910.15,0.0
12176,53,5,2,6,1,1,1,0,4,4,351,1,1019,0,0,-1.8,88.88,-46.25,1.43,4935.92,0.0
12177,93,3,1,5,0,0,2,1,7,3,2249,10,447,6,0,1.4,91.07,-45.29,4.72,4795.78,1.0
12178,32,1,1,6,1,2,2,0,8,2,203,2,1022,0,0,1.4,94.93,-36.85,4.88,5133.99,0.0
12179,52,2,2,2,1,2,1,0,5,1,1984,1,577,4,2,-1.8,91.85,-43.56,1.77,4866.65,0.0
12180,27,10,3,6,1,2,1,0,7,3,1276,1,843,0,1,1.4,91.75,-35.21,1.04,5191.01,0.0
12181,44,5,3,2,1,1,1,1,7,3,4018,4,86,5,1,1.4,96.02,-46.18,2.52,4970.85,0.0
12182,53,3,2,3,1,2,1,1,11,5,3966,6,60,4,2,-0.1,92.68,-31.71,2.95,4933.74,0.0
12183,44,7,1,5,0,1,1,0,5,3,78,0,1008,1,1,-1.8,89.17,-44.53,1.26,4986.91,0.0
12184,37,8,2,5,1,1,1,0,5,2,2516,1,131,5,2,-1.8,94.96,-37.75,3.6,5409.47,0.0
12185,42,2,2,4,1,2,1,1,6,1,156,1,1048,0,0,1.4,91.53,-40.12,4.73,5018.97,0.0
12186,32,10,1,6,1,2,1,0,7,4,341,2,971,0,0,-2.9,91.63,-34.17,1.02,5132.03,0.0
12187,48,2,2,5,1,1,1,1,5,5,34,3,1038,0,0,1.1,96.53,-36.29,4.77,4947.02,0.0
12188,55,2,2,4,0,1,1,0,7,1,39,3,1025,0,0,1.4,93.91,-43.81,5.0,5269.92,0.0
12189,31,1,2,6,1,2,1,0,6,1,301,1,970,0,0,-2.9,93.33,-39.2,1.2,4822.38,1.0
12190,32,1,2,6,1,2,1,0,10,2,144,2,5,1,2,-3.4,91.96,-26.87,0.72,5163.0,1.0
12191,35,5,2,6,1,1,1,0,4,5,419,1,1018,0,0,-1.8,95.4,-46.53,1.45,5032.81,0.0
12192,29,2,1,4,1,2,1,0,7,4,320,1,999,0,0,1.4,96.45,-40.9,5.16,5191.5,0.0
12193,52,10,2,7,0,2,2,1,5,1,599,1,955,0,0,1.1,96.53,-35.19,4.98,5107.94,0.0
12194,26,1,1,6,1,1,1,0,9,4,134,3,141,1,0,-1.1,89.77,-30.0,3.66,4836.6,1.0
12195,38,2,2,3,1,2,1,1,5,2,161,1,1044,0,0,1.1,95.3,-35.52,4.86,5414.21,0.0
12196,73,6,2,2,1,1,1,0,8,4,310,0,1006,1,1,-2.9,89.71,-31.46,0.89,5228.48,0.0
12197,36,8,1,7,1,2,1,0,5,3,4232,0,507,2,2,-1.8,89.6,-29.41,2.28,5319.39,0.0
12198,50,6,2,7,1,2,2,1,5,3,1723,1,450,4,2,1.1,91.13,-45.64,1.75,4844.86,0.0
12199,66,5,3,6,1,1,2,0,12,4,402,1,1039,1,1,-3.0,93.82,-31.91,0.74,5003.4,0.0
12200,29,10,1,6,1,2,2,0,8,2,254,0,611,4,1,1.4,90.07,-43.9,1.1,5217.0,0.0
12201,57,1,2,6,0,2,2,1,5,3,1724,2,24,3,2,1.1,98.81,-49.47,3.48,5218.08,0.0
12202,23,1,1,6,1,1,1,0,4,3,346,2,1036,0,0,-1.8,96.7,-46.34,1.33,5226.57,1.0
12203,43,1,2,5,1,2,2,0,7,1,1477,3,825,0,1,1.4,94.49,-50.91,3.83,5004.1,0.0
12204,21,8,1,5,1,2,2,0,6,1,181,0,997,0,0,-2.9,90.63,-41.41,1.3,5060.97,0.0
12205,51,4,3,4,0,1,1,0,7,1,1607,2,80,5,1,1.4,93.34,-37.62,1.9,5001.26,0.0
12206,38,2,1,4,1,2,1,1,6,1,133,2,1000,0,0,1.4,92.38,-42.42,4.99,5390.17,0.0
12207,40,8,2,5,1,2,1,0,11,2,184,1,122,6,2,-0.1,93.65,-37.64,1.05,5236.67,0.0
12208,46,10,3,7,1,0,0,0,11,2,972,0,179,1,2,-0.1,92.98,-31.94,2.77,5121.23,0.0
12209,27,9,1,6,1,2,1,0,7,4,1237,0,634,0,1,1.4,96.95,-41.49,4.51,5337.48,0.0
12210,29,8,1,5,1,1,1,1,5,2,64,0,977,0,0,1.1,91.08,-37.23,4.63,5139.09,0.0
12211,38,11,3,5,1,1,2,1,6,4,238,1,971,0,0,1.4,97.48,-41.63,4.84,5123.53,0.0
12212,47,2,2,3,0,1,1,1,5,3,22,5,1023,0,0,-1.8,97.07,-45.83,1.31,5058.3,0.0
12213,28,2,3,5,1,2,1,0,5,5,1799,1,433,6,1,-1.8,91.08,-32.7,0.95,5331.54,0.0
12214,31,8,2,5,1,1,1,1,6,1,89,1,994,0,0,1.4,93.61,-40.62,4.83,5489.5,0.0
12215,71,9,1,1,1,1,0,1,12,1,337,35,926,6,1,-3.4,88.2,-47.88,1.54,5300.83,1.0
12216,36,1,1,6,1,1,2,0,8,1,105,2,1003,0,0,1.4,90.17,-36.71,4.8,5395.39,0.0
12217,26,2,1,4,1,1,1,1,5,5,3587,1,776,5,0,1.1,88.8,-46.51,2.31,5157.11,1.0
12218,30,1,2,4,1,2,2,1,5,2,125,0,998,0,0,1.1,96.43,-37.85,4.65,5045.65,0.0
12219,88,5,3,7,0,2,2,1,8,5,3706,29,214,1,1,-1.8,89.73,-48.97,3.81,5024.55,0.0
12220,27,4,2,5,1,2,1,0,3,5,396,1,1018,0,0,-1.8,89.68,-47.8,1.46,5323.46,1.0
12221,36,2,2,0,1,1,1,1,5,2,3575,0,512,2,2,-1.8,95.36,-32.95,3.12,5187.6,0.0
12222,56,6,2,5,0,2,1,0,7,3,2847,1,85,2,2,1.4,97.56,-36.73,3.68,5186.76,0.0
12223,72,6,3,2,0,2,1,0,10,4,497,0,1045,0,0,-3.4,90.76,-26.65,0.77,4811.78,1.0
12224,67,5,1,3,1,1,0,1,12,3,2735,27,232,5,1,-1.8,98.1,-42.37,3.01,5262.22,1.0
12225,30,2,3,3,1,2,1,1,5,5,588,16,1009,0,0,1.1,89.29,-35.52,4.67,5206.57,0.0
12226,38,2,1,4,1,2,1,0,5,3,214,2,990,0,0,-1.8,91.77,-44.72,1.24,5287.76,0.0
12227,54,6,3,2,0,2,2,1,6,4,25,1,966,0,0,1.4,95.78,-40.33,4.78,4966.69,0.0
12228,36,10,2,7,0,2,2,1,6,2,2188,0,423,0,2,1.4,98.52,-46.33,2.92,5348.4,0.0
12229,51,2,2,3,1,2,1,0,8,1,67,5,996,0,0,1.4,97.18,-37.68,5.19,5123.53,0.0
12230,70,6,3,4,1,1,1,1,12,3,221,2,1017,0,0,-3.0,88.81,-33.66,0.73,4902.93,0.0
12231,40,1,2,6,1,1,1,0,7,1,493,2,231,0,2,1.4,90.9,-29.94,0.82,5155.32,0.0
12232,41,5,2,7,1,1,1,0,11,2,4039,2,144,1,0,-0.1,94.14,-46.29,2.51,5165.16,0.0
12233,31,1,2,7,1,2,1,0,11,4,86,1,1033,0,0,-0.1,89.47,-43.97,4.12,5097.07,0.0
12234,40,2,2,3,0,2,1,1,6,2,2087,0,471,1,1,1.4,96.16,-33.12,3.86,5296.76,0.0
12235,27,8,1,5,1,1,1,1,4,2,376,0,1047,0,0,-1.8,91.31,-33.73,0.61,5113.88,1.0
12236,56,2,2,4,0,2,1,0,5,5,3448,1,233,6,0,-1.8,95.24,-31.28,0.92,5082.89,0.0
12237,46,10,2,7,1,1,1,1,5,4,150,3,1015,0,0,1.1,96.24,-37.63,4.67,5315.58,0.0
12238,39,8,2,5,1,2,1,1,5,5,89,1,1048,0,0,1.1,90.32,-35.96,4.95,5154.66,0.0
12239,61,6,2,4,0,1,1,0,8,3,3878,2,171,3,1,1.4,90.71,-41.38,1.99,5394.24,1.0
12240,28,10,1,7,1,2,2,0,8,4,994,2,19,5,1,1.4,89.34,-34.8,0.63,4994.53,0.0
12241,47,1,3,6,1,1,2,0,8,4,199,4,1014,0,0,1.4,89.42,-34.33,4.78,5259.46,0.0
12242,28,8,1,7,1,2,1,1,6,2,1578,2,509,5,1,-2.9,94.87,-30.18,1.84,5164.87,0.0
12243,50,3,2,2,0,1,1,1,5,5,1089,2,81,5,0,1.1,94.25,-42.59,4.97,5136.67,0.0
12244,47,1,3,6,1,2,1,0,11,3,3262,1,299,4,2,-0.1,97.08,-39.05,3.37,5285.96,0.0
12245,24,9,1,5,1,1,1,0,8,4,2984,0,633,2,2,-2.9,89.9,-39.79,4.44,5241.53,0.0
12246,45,2,2,7,0,1,1,1,5,1,1139,0,115,4,0,1.1,90.92,-48.15,4.72,5131.22,0.0
12247,22,9,1,6,1,2,1,0,5,4,292,1,500,5,1,-1.8,92.54,-47.92,1.61,4883.24,0.0
12248,36,2,2,4,1,1,1,0,7,3,1532,4,938,5,0,1.4,93.99,-44.25,1.89,5072.16,0.0
12249,51,2,3,0,0,1,1,0,7,3,137,1,949,0,0,1.4,94.01,-40.6,4.83,5296.06,0.0
12250,25,8,1,4,0,1,2,1,6,1,213,1,1031,0,0,1.4,92.19,-42.25,4.92,5081.71,0.0
12251,43,1,2,6,1,2,1,0,5,1,377,4,959,0,0,-1.8,94.19,-44.67,1.4,5252.07,0.0
12252,32,2,2,3,1,2,1,0,5,2,1193,3,226,4,1,-1.8,92.6,-36.2,3.71,5015.56,0.0
12253,36,11,1,2,0,1,1,1,5,5,117,1,1042,0,0,1.1,92.96,-35.96,4.92,5341.53,0.0
12254,30,2,2,3,1,1,1,0,5,5,293,3,1018,0,0,-1.8,92.98,-43.93,1.37,5236.77,0.0
12255,56,6,2,2,1,2,1,0,7,2,4363,1,655,5,2,1.4,95.46,-42.88,2.96,4786.91,0.0
12256,29,2,2,5,1,1,1,1,6,3,297,0,955,0,0,1.4,94.08,-42.0,4.67,5400.62,0.0
12257,19,9,1,5,1,1,1,0,7,3,74,0,1014,0,0,-2.9,91.35,-33.02,0.99,5213.25,0.0
12258,31,1,2,6,1,2,2,0,5,1,164,0,1005,0,0,-1.8,92.61,-47.67,1.29,5124.59,0.0
12259,56,7,2,6,1,1,1,1,7,4,555,16,1035,0,0,1.4,92.79,-44.4,4.75,5452.9,0.0
12260,40,2,2,7,1,2,2,0,7,1,439,1,1026,0,0,1.4,93.63,-41.93,4.98,5374.48,1.0
12261,36,1,2,6,1,1,1,0,4,1,1762,2,1030,4,2,-1.8,92.23,-31.28,1.96,5006.73,0.0
12262,29,2,1,4,0,2,1,0,7,2,265,1,1036,0,0,1.4,91.57,-41.46,4.93,5113.08,0.0
12263,56,2,3,0,1,1,1,1,5,1,466,3,1016,0,0,1.1,93.14,-38.03,4.89,5087.18,0.0
12264,53,6,3,2,0,2,1,0,7,2,1457,0,798,6,2,1.4,89.7,-43.61,0.94,5126.07,0.0
12265,31,1,1,6,1,1,1,1,5,5,2753,2,509,0,0,1.1,98.5,-35.0,1.06,5022.74,0.0
12266,48,6,2,4,1,1,1,0,7,5,186,1,974,0,0,1.4,94.19,-40.82,5.13,4987.6,0.0
12267,37,1,1,5,1,1,1,1,5,2,4016,2,333,1,0,1.1,89.57,-29.33,4.02,5374.44,0.0
12268,56,1,3,5,1,2,1,0,7,3,127,0,1040,0,0,1.4,97.95,-42.1,4.73,5390.17,0.0
12269,41,10,2,7,1,1,1,0,7,5,1611,0,992,5,2,1.4,96.19,-38.99,3.87,5128.91,0.0
12270,37,2,2,3,0,1,1,0,7,4,471,1,984,0,0,1.4,96.45,-44.19,5.12,5097.39,0.0
12271,49,5,3,6,1,2,1,0,11,5,21,11,1034,0,0,-0.1,96.46,-42.29,4.18,5128.25,0.0
12272,55,2,3,2,1,1,1,0,7,2,298,1,1045,0,0,1.4,91.47,-42.74,5.01,5113.08,0.0
12273,57,1,2,6,0,1,1,1,5,2,119,2,985,0,0,1.1,98.41,-36.8,4.75,5450.55,0.0
12274,44,2,2,4,1,1,1,1,5,3,936,18,100,3,0,1.1,90.45,-37.77,4.56,5260.3,0.0
12275,45,1,2,6,1,2,1,0,11,5,3497,1,111,1,0,-0.1,89.49,-38.35,3.62,5167.67,0.0
12276,33,10,2,7,1,2,1,1,5,3,102,1,1024,0,0,1.1,94.36,-36.18,4.9,4941.83,0.0
12277,33,1,2,6,1,2,1,0,11,4,3978,0,327,1,2,-0.1,94.18,-34.77,0.9,4915.53,0.0
12278,39,2,2,7,0,2,1,0,4,5,1981,0,650,3,0,-1.8,94.18,-50.19,2.78,5133.91,0.0
12279,43,1,1,5,1,2,2,0,5,1,67,2,1004,0,0,-1.8,95.49,-45.13,1.3,5083.8,0.0
12280,30,10,1,7,1,1,2,0,8,5,135,1,1006,0,0,1.4,92.04,-35.37,5.07,5280.38,0.0
12281,24,1,1,7,1,2,1,0,4,1,100,0,990,0,0,-1.8,97.17,-45.26,1.44,4844.14,1.0
12282,33,1,1,6,1,1,1,1,5,2,131,0,1003,0,0,1.1,89.57,-37.6,4.64,5222.14,0.0
12283,27,10,2,7,1,1,1,0,7,4,4412,1,250,5,2,-2.9,89.28,-49.93,3.51,5301.48,0.0
12284,38,1,2,6,1,1,1,0,5,3,288,1,714,6,2,-1.8,95.28,-28.34,0.9,4767.75,0.0
12285,32,8,1,5,1,0,0,1,5,5,268,1,960,0,0,1.1,94.93,-35.81,5.06,5258.48,0.0
12286,36,1,2,6,1,2,1,0,7,2,73,3,1046,0,0,1.4,96.82,-41.46,4.9,4971.92,0.0
12287,46,2,2,0,1,2,1,0,5,1,621,1,329,4,0,-1.8,92.68,-42.6,2.32,4828.97,0.0
12288,59,2,2,4,0,0,0,0,7,1,551,0,952,0,0,1.4,97.11,-41.2,5.14,5133.99,0.0
12289,59,5,2,6,1,1,1,1,5,2,363,2,131,3,0,1.1,89.46,-37.31,1.93,4906.2,0.0
12290,40,10,2,6,0,1,2,0,4,4,261,1,954,1,1,-1.8,94.37,-45.45,1.49,4976.72,0.0
12291,36,5,3,6,1,1,1,0,9,2,192,3,6,1,2,-1.1,92.88,-38.28,0.89,4894.1,1.0
12292,38,1,2,5,0,2,1,1,5,3,234,1,1040,0,0,1.1,96.43,-37.96,4.82,5050.84,0.0
12293,28,1,2,5,1,2,1,0,5,1,116,4,1015,1,1,-1.8,90.75,-45.92,1.28,4900.23,0.0
12294,36,2,3,5,1,2,2,0,11,3,283,0,1004,0,0,-0.1,93.38,-42.75,4.0,5138.64,0.0
12295,27,0,0,0,0,2,1,0,4,4,3322,33,888,0,1,-2.9,90.81,-30.62,3.27,4891.14,0.0
12296,44,7,2,6,1,1,1,0,11,5,86,4,998,0,0,-0.1,91.52,-42.16,4.0,5330.89,0.0
12297,32,10,1,7,1,2,1,1,6,2,1959,3,93,6,0,1.4,95.16,-43.9,3.85,5035.89,0.0
12298,32,1,3,6,1,2,1,0,8,2,691,0,473,2,2,1.4,95.67,-46.47,1.26,4867.04,0.0
12299,32,5,2,6,1,1,2,0,5,4,129,2,1035,2,1,-1.8,94.37,-47.3,1.26,5058.3,0.0
12300,49,5,2,6,1,2,1,1,5,4,4337,2,652,1,2,1.1,89.14,-28.93,3.49,5382.64,0.0
12301,47,5,2,6,1,2,1,0,7,2,619,0,970,0,0,1.4,92.32,-44.02,5.21,5421.53,0.0
12302,36,8,2,5,1,1,1,1,5,3,347,0,1034,0,0,1.1,92.49,-36.03,4.94,5414.21,0.0
12303,39,1,1,6,1,2,2,0,5,1,30,7,983,0,0,-1.8,93.82,-45.36,1.26,4961.42,0.0
12304,29,1,1,6,1,2,1,0,8,1,111,3,1035,0,0,1.4,92.32,-37.36,4.72,5170.59,0.0
12305,32,1,1,6,1,2,1,0,11,4,111,0,979,0,0,-0.1,89.56,-43.09,4.05,5102.27,0.0
12306,68,0,0,3,1,1,0,1,5,2,31,42,1015,0,0,1.4,92.88,-41.29,4.8,5311.74,0.0
12307,36,3,2,6,1,0,0,0,8,5,190,5,997,0,0,1.4,94.75,-37.07,4.98,5358.8,0.0
12308,34,10,1,6,1,2,1,0,8,3,119,1,1011,0,0,1.4,90.64,-34.36,4.75,5003.29,0.0
12309,52,4,3,5,0,1,1,0,4,5,4571,1,260,3,0,-1.8,92.57,-43.21,2.81,5080.79,0.0
12310,38,5,2,6,1,2,1,1,5,3,317,2,949,0,0,1.1,96.81,-37.3,4.95,5372.68,0.0
12311,38,1,2,6,1,2,2,0,8,2,3225,0,119,1,0,1.4,93.37,-36.54,1.5,5148.78,0.0
12312,35,1,1,5,1,2,2,0,5,1,127,0,993,1,1,-1.8,91.49,-45.04,1.36,4971.62,0.0
12313,39,3,2,2,0,2,1,0,4,4,719,0,1020,0,0,-1.8,88.97,-46.62,1.44,4976.72,0.0
12314,32,8,1,5,1,1,1,0,7,1,757,2,1041,0,0,1.4,94.1,-42.31,4.9,5050.34,1.0
12315,31,10,2,7,1,2,1,1,5,3,275,0,955,0,0,1.1,98.12,-36.47,5.02,5357.11,0.0
12316,67,8,0,0,0,0,2,1,12,2,3223,33,933,4,0,1.4,91.85,-30.68,3.92,5034.8,0.0
12317,29,1,1,6,1,2,1,0,9,5,92,0,1,3,2,-3.4,93.57,-30.03,0.81,4982.37,1.0
12318,51,2,2,4,1,2,1,1,5,5,2989,2,957,3,2,1.1,89.99,-40.14,1.75,5133.38,0.0
12319,39,2,1,4,1,2,1,0,5,3,1979,3,950,1,1,-1.8,97.09,-44.94,3.17,5130.41,0.0
12320,36,11,2,0,2,0,2,0,11,3,114,29,1024,0,0,1.4,90.82,-36.24,4.81,5364.03,1.0
12321,39,5,2,0,1,2,1,1,5,5,1166,3,382,4,0,1.1,92.82,-50.99,3.75,5002.44,0.0
12322,53,3,3,6,1,2,1,0,7,3,101,5,1036,0,0,1.4,92.6,-44.32,5.07,4982.37,0.0
12323,35,7,2,4,0,2,1,1,6,2,110,5,981,0,0,1.4,92.0,-41.54,4.95,5348.34,0.0
12324,56,1,2,5,1,2,1,0,4,4,148,2,955,1,1,-1.8,95.02,-45.63,1.42,5160.28,0.0
12325,54,3,2,0,1,2,1,1,5,3,4016,2,610,3,1,1.1,98.78,-49.0,4.43,5111.34,0.0
12326,44,7,2,7,0,2,1,0,5,5,48,0,968,0,0,-1.8,90.47,-44.53,1.2,5195.98,0.0
12327,48,8,2,5,0,1,1,1,5,2,2707,0,295,4,0,1.1,91.36,-45.66,1.8,5158.92,0.0
12328,45,1,1,6,1,1,1,0,11,3,802,0,1008,0,0,-0.1,93.47,-43.47,4.25,5263.34,0.0
12329,41,1,1,7,1,2,2,0,4,5,42,1,1032,0,0,-1.8,94.56,-48.51,1.45,4976.72,0.0
12330,41,4,2,5,1,2,1,0,5,4,96,2,1006,0,0,-1.8,95.86,-43.98,1.3,5303.06,0.0
12331,47,3,2,6,1,1,2,0,4,1,415,2,194,0,0,-1.8,95.98,-47.24,2.32,5451.58,0.0
12332,45,10,3,5,1,2,1,1,5,1,659,4,110,5,0,1.1,93.29,-40.4,1.27,5423.82,0.0
12333,47,1,1,3,0,1,1,0,5,3,139,2,1007,1,1,-1.8,88.8,-47.86,1.3,4941.02,0.0
12334,45,3,2,5,1,1,1,0,8,3,55,5,1000,0,0,1.4,90.73,-34.61,5.13,5128.76,0.0
12335,56,6,2,2,1,1,1,1,6,4,95,2,1022,0,0,1.4,97.48,-43.01,4.76,5290.83,0.0
12336,27,8,1,6,1,1,1,0,3,5,3137,1,349,0,2,-1.8,90.02,-29.5,3.28,5329.59,1.0
12337,89,6,3,2,1,1,1,0,10,3,496,2,6,1,2,-3.4,93.9,-26.03,0.75,4962.3,1.0
12338,54,6,3,5,1,1,1,1,5,3,113,2,990,0,0,1.1,97.09,-34.87,5.09,5180.61,0.0
12339,51,6,2,7,1,2,1,0,7,3,53,3,1015,0,0,1.4,93.91,-40.65,4.82,5102.62,0.0
12340,35,8,1,5,1,1,1,0,5,5,205,1,967,0,0,-1.8,92.05,-46.38,1.36,5277.56,0.0
12341,42,5,3,6,1,1,1,1,5,4,269,9,963,0,0,1.1,96.53,-37.63,4.65,4947.02,0.0
12342,26,1,2,5,1,1,1,0,6,3,422,0,968,0,0,-1.7,94.52,-37.92,0.73,4896.75,0.0
12343,46,2,2,2,1,1,1,0,8,1,133,5,969,0,0,1.4,88.86,-37.32,4.87,5400.62,0.0
12344,68,6,3,2,2,0,2,0,8,3,382,49,1029,0,0,-2.9,96.53,-32.35,1.06,4918.83,0.0
12345,25,1,1,5,1,2,1,0,4,3,108,2,983,1,1,-1.8,88.88,-49.03,1.42,5292.86,0.0
12346,48,1,2,5,1,2,1,0,11,5,4132,1,48,3,1,-0.1,93.97,-43.54,4.75,4949.73,0.0
12347,36,1,1,0,1,2,1,0,3,4,221,1,860,1,2,-1.8,99.18,-43.5,2.46,5189.65,0.0
12348,83,6,0,7,1,0,2,1,12,3,1941,9,922,0,1,1.4,95.99,-48.36,0.68,4904.93,0.0
12349,50,5,3,6,1,0,0,1,6,3,344,11,47,3,0,1.4,95.83,-47.18,1.66,5069.21,0.0
12350,54,10,2,0,1,1,1,1,6,5,2786,1,719,3,0,1.4,93.57,-34.49,1.62,5050.3,0.0
12351,93,4,3,5,0,0,0,0,7,3,1619,25,442,1,2,1.4,88.72,-37.46,2.11,4854.75,0.0
12352,35,10,2,7,1,2,1,1,11,2,167,0,1025,0,0,-0.1,96.55,-39.98,4.01,5211.38,0.0
12353,24,8,1,5,1,1,1,1,5,1,314,9,1003,0,0,1.1,89.95,-34.65,5.03,5320.77,0.0
12354,59,2,2,4,0,1,1,1,5,3,156,0,1041,0,0,1.1,93.24,-36.98,5.02,5403.83,0.0
12355,27,1,1,5,1,1,1,0,7,2,204,2,3,3,2,-1.7,94.4,-39.77,0.81,5021.54,1.0
12356,41,1,2,5,1,1,1,1,6,4,210,1,971,0,0,1.4,96.92,-41.0,5.03,5029.43,0.0
12357,26,6,0,5,0,0,1,1,6,4,2890,33,164,1,1,-2.9,89.22,-33.12,4.39,4982.28,0.0
12358,56,8,2,5,1,2,1,0,4,2,563,3,1022,1,1,-1.8,91.67,-46.62,1.52,4997.11,0.0
12359,41,7,2,7,0,1,1,0,5,5,379,2,999,0,0,-1.8,95.4,-46.01,1.26,5058.3,0.0
12360,26,2,2,3,1,1,1,0,7,3,582,1,1000,0,0,1.4,94.76,-44.57,5.06,5013.74,0.0
12361,26,1,1,6,1,2,1,0,7,5,2031,1,490,6,1,1.4,90.87,-49.71,2.12,5123.39,0.0
12362,45,8,3,5,1,2,1,1,5,1,1414,5,227,0,2,1.1,95.63,-33.47,2.14,4889.21,0.0
12363,42,2,3,4,1,2,1,1,5,3,4445,1,561,5,1,1.1,91.59,-32.25,1.09,4914.8,0.0
12364,22,10,1,4,1,1,1,1,5,1,279,1,979,1,1,-1.8,88.61,-46.33,1.27,5022.61,0.0
12365,28,10,1,4,1,2,1,1,7,3,44,1,793,6,1,-1.7,89.11,-44.78,1.64,5291.13,1.0
12366,39,0,2,0,1,2,1,0,8,4,788,10,67,4,2,1.4,93.51,-50.01,4.59,5221.97,0.0
12367,50,6,3,2,1,2,1,1,6,1,4588,3,941,3,0,1.4,91.26,-32.09,0.9,5112.86,0.0
12368,40,11,2,0,1,2,1,1,8,4,272,6,1039,0,0,-2.9,89.43,-30.11,0.84,4923.91,0.0
12369,39,5,2,6,1,2,1,0,7,5,4408,3,242,6,0,1.4,96.55,-44.91,2.9,5414.56,0.0
12370,46,2,3,2,0,1,1,1,5,4,920,1,991,0,0,1.1,95.3,-38.11,5.04,5004.12,1.0
12371,31,8,1,4,1,2,1,1,5,1,605,1,198,6,1,1.1,93.0,-40.23,2.1,5425.56,0.0
12372,30,1,2,5,1,1,1,1,6,1,355,1,1037,0,0,1.4,92.67,-40.25,5.02,5374.48,0.0
12373,53,3,3,6,1,1,1,1,7,2,334,15,1038,0,0,1.4,94.95,-43.98,4.77,5447.68,0.0
12374,44,10,2,7,0,2,1,1,5,5,402,7,984,0,0,1.1,89.67,-36.83,4.96,4988.55,0.0
12375,47,1,2,5,1,1,1,0,8,4,94,1,1005,0,0,1.4,91.94,-36.13,4.97,5149.67,0.0
12376,77,6,3,7,1,1,1,0,8,1,145,0,850,5,1,-1.7,93.38,-32.2,2.69,5150.29,0.0
12377,35,1,2,6,1,1,1,0,8,4,4226,0,694,4,0,1.4,98.75,-34.38,3.67,4981.32,0.0
12378,47,1,2,5,0,1,2,0,7,1,2869,0,157,2,2,1.4,90.28,-34.19,4.58,5132.44,0.0
12379,50,5,2,6,1,2,1,0,7,3,98,0,1009,0,0,1.4,93.35,-43.72,5.17,5102.62,0.0
12380,62,6,2,3,1,1,1,0,8,1,157,1,952,1,1,-2.9,92.66,-32.59,0.9,5228.48,1.0
12381,45,1,3,5,1,1,2,0,7,2,4962,4,224,1,2,-2.9,94.0,-45.48,2.57,5217.98,0.0
12382,34,10,2,4,1,2,1,0,4,1,404,2,951,1,1,-1.8,96.61,-47.33,1.39,5017.51,0.0
12383,36,1,2,5,1,2,1,1,11,3,124,1,965,0,0,-0.1,96.08,-42.08,4.26,5065.9,0.0
12384,38,7,2,6,1,1,1,0,11,1,1654,1,653,1,0,-0.1,92.76,-26.23,2.02,5184.62,0.0
12385,46,2,2,7,1,1,2,0,6,2,969,1,978,0,0,-2.9,97.42,-42.1,1.15,4883.3,0.0
12386,39,2,1,3,0,2,1,0,4,5,148,2,1035,1,1,-1.8,93.81,-46.2,1.43,5328.55,0.0
12387,25,8,1,5,1,2,1,0,4,2,2505,0,431,3,1,-1.8,96.28,-36.85,1.98,4949.31,1.0
12388,38,10,2,7,1,1,1,1,5,2,3459,3,635,4,1,1.1,97.29,-45.89,2.59,5242.01,0.0
